# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-11-29T16:39:40.984Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2013-11-01T00:00:00.000Z - 2013-12-31T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# hF [km] - Minimum virtual height of F trace
# hmF2 [km] - Peak height F2-layer
# B0 [km] - IRI thickness parameter
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD     hF QD   hmF2 QD    B0 QD
2013-11-02T23:10:00.000Z  70  9.100 //  262.0 //  344.6 // 106.3 //
2013-11-02T23:15:00.000Z  70  8.400 //  267.0 //  329.2 //  81.8 //
2013-11-02T23:20:00.000Z  70  6.400 //  271.0 //  293.4 //  50.3 //
2013-11-02T23:25:00.000Z  70  8.400 //  278.0 //  342.7 //  79.1 //
2013-11-02T23:30:00.000Z 100  7.200 //  282.0 //  325.7 //  59.8 //
2013-11-02T23:35:00.000Z 100  8.400 //  293.0 //  360.4 //  80.4 //
2013-11-02T23:40:00.000Z 100  8.400 //  300.0 //  371.9 //  82.7 //
2013-11-02T23:45:00.000Z 100  8.200 //  310.0 //  379.9 //  81.1 //
2013-11-02T23:50:00.000Z 100  5.800 //  320.0 //  343.1 //  48.9 //
2013-11-02T23:55:00.000Z 100  7.200 //  330.0 //  378.5 //  63.7 //
2013-11-03T00:00:00.000Z 100  9.000 //  343.0 //  447.2 // 110.2 //
2013-11-03T00:05:00.000Z 100  6.400 //  348.0 //  380.5 //  56.5 //
2013-11-03T00:10:00.000Z 100  8.100 //  355.0 //  431.2 //  86.6 //
2013-11-03T00:20:00.000Z 100  7.900 //  368.0 //  442.2 //  90.3 //
2013-11-03T00:25:00.000Z 100  7.800 //  370.0 //  447.4 //  93.1 //
2013-11-03T00:30:00.000Z 100  8.400 //  394.0 //  477.4 // 118.6 //
2013-11-03T00:35:00.000Z 100  8.000 //  378.0 //  469.6 // 102.8 //
2013-11-03T00:40:00.000Z 100  7.500 //  383.0 //  456.0 //  90.0 //
2013-11-03T00:45:00.000Z 100  7.800 //  387.0 //  468.5 //  97.2 //
2013-11-03T00:50:00.000Z 100  8.300 //  392.5 //  499.0 // 122.8 //
2013-11-03T00:55:00.000Z 100  7.200 //  392.5 //  455.6 //  86.2 //
2013-11-03T01:00:00.000Z 100  8.000 //  390.0 //  466.3 //  96.9 //
2013-11-03T01:05:00.000Z 100  6.800 //  387.0 //  427.6 //  68.1 //
2013-11-03T01:10:00.000Z 100  7.900 //  386.0 //  481.4 // 115.3 //
2013-11-03T01:15:00.000Z 100  7.900 //  382.5 //  478.3 // 110.2 //
2013-11-03T01:20:00.000Z 100  7.600 //  380.0 //  455.7 //  90.1 //
2013-11-03T01:25:00.000Z 100  7.200 //  375.0 //  436.2 //  80.1 //
2013-11-03T01:30:00.000Z 100  7.600 //  370.0 //  440.5 //  89.2 //
2013-11-03T01:35:00.000Z 100  6.800 //  368.0 //  415.2 //  68.9 //
2013-11-03T01:40:00.000Z 100  7.900 //  372.0 //  469.0 // 113.8 //
2013-11-03T01:45:00.000Z 100  7.300 //  367.5 //  446.2 //  92.2 //
2013-11-03T01:50:00.000Z 100  7.200 //  375.0 //  449.4 //  94.5 //
2013-11-03T01:55:00.000Z 100  6.800 //  376.0 //  434.9 //  84.3 //
2013-11-03T02:00:00.000Z 100  7.100 //  372.5 //  443.0 //  95.7 //
2013-11-03T02:05:00.000Z 100  6.800 //  370.0 //  432.3 //  79.4 //
2013-11-03T02:10:00.000Z 100  6.800 //  367.5 //  420.9 //  70.9 //
2013-11-03T02:15:00.000Z 100  6.900 //  362.5 //  425.7 //  79.5 //
2013-11-03T02:20:00.000Z 100  6.900 //  365.0 //  419.7 //  81.0 //
2013-11-03T02:25:00.000Z 100  6.900 //  361.0 //  414.3 //  78.9 //
2013-11-03T02:30:00.000Z 100  6.900 //  342.5 //  413.8 //  79.2 //
2013-11-03T02:35:00.000Z 100  7.200 //  346.0 //  409.4 //  80.6 //
2013-11-03T02:40:00.000Z 100  7.200 //  335.0 //  405.5 //  80.2 //
2013-11-03T02:45:00.000Z 100  6.900 //  325.0 //  391.7 //  70.4 //
2013-11-03T02:50:00.000Z 100  7.300 //  330.0 //  399.1 //  80.3 //
2013-11-03T02:55:00.000Z 100  5.800 //  320.0 //  358.9 //  58.1 //
2013-11-03T03:00:00.000Z 100  5.900 //  316.0 //  348.7 //  52.3 //
2013-11-03T03:05:00.000Z 100  6.800 //  305.0 //  368.2 //  68.4 //
2013-11-03T03:10:00.000Z 100  7.200 //  305.0 //  368.8 //  72.0 //
2013-11-03T03:15:00.000Z 100  7.200 //  296.0 //  361.6 //  66.6 //
2013-11-03T03:20:00.000Z 100  7.200 //  292.5 //  355.6 //  64.8 //
2013-11-03T03:25:00.000Z 100  6.900 //  287.5 //  350.0 //  66.3 //
2013-11-03T03:30:00.000Z 100  6.900 //  275.0 //  332.0 //  57.6 //
2013-11-03T03:35:00.000Z 100  6.900 //  275.0 //  330.5 //  59.2 //
2013-11-03T03:40:00.000Z 100  6.800 //  271.0 //  326.5 //  60.3 //
2013-11-03T03:45:00.000Z 100  6.800 //  252.5 //  315.5 //  61.4 //
2013-11-03T03:50:00.000Z 100  6.900 //  245.0 //  318.3 //  69.9 //
2013-11-03T03:55:00.000Z 100  6.800 //  247.5 //  324.4 //  73.2 //
2013-11-03T04:00:00.000Z 100  7.800 //  240.0 //  320.0 //  68.1 //
2013-11-03T04:05:00.000Z 100  7.600 //  247.0 //  315.2 //  62.5 //
2013-11-03T04:10:00.000Z 100  7.700 //  235.0 //  306.8 //  63.3 //
2013-11-03T04:15:00.000Z 100  7.800 //  231.0 //  304.8 //  68.2 //
2013-11-03T04:20:00.000Z 100  7.800 //  226.0 //  298.8 //  66.7 //
2013-11-03T04:25:00.000Z 100  8.000 //  227.5 //  301.0 //  68.3 //
2013-11-03T04:30:00.000Z 100  8.100 //  225.0 //  293.2 //  63.9 //
2013-11-03T04:35:00.000Z 100  8.100 //  222.0 //  293.9 //  69.0 //
2013-11-03T04:40:00.000Z 100  7.800 //  227.0 //  287.1 //  64.9 //
2013-11-03T04:45:00.000Z 100  7.900 //  215.0 //  290.3 //  74.2 //
2013-11-03T04:50:00.000Z 100  6.800 //  213.0 //  257.1 //  42.7 //
2013-11-03T04:55:00.000Z 100  7.700 //  213.0 //  282.7 //  64.3 //
2013-11-03T05:00:00.000Z 100  7.800 //  211.0 //  292.1 //  77.9 //
2013-11-03T05:05:00.000Z 100  7.700 //  208.0 //  289.7 //  75.6 //
2013-11-03T05:10:00.000Z 100  7.200 //  213.0 //  272.0 //  58.2 //
2013-11-03T05:15:00.000Z 100  7.800 //  210.0 //  312.4 // 100.1 //
2013-11-03T05:20:00.000Z 100  7.700 //  218.0 //  303.6 //  83.7 //
2013-11-03T05:25:00.000Z 100  7.700 //  218.0 //  298.0 //  77.0 //
2013-11-03T05:30:00.000Z 100  7.200 //  220.0 //  278.7 //  56.9 //
2013-11-03T05:35:00.000Z 100  7.300 //  220.0 //  284.1 //  61.5 //
2013-11-03T05:40:00.000Z 100  7.700 //  223.0 //  310.4 //  84.6 //
2013-11-03T05:45:00.000Z 100  7.600 //  220.0 //  297.4 //  73.9 //
2013-11-03T05:50:00.000Z 100  7.500 //  218.0 //  277.8 //  55.9 //
2013-11-03T05:55:00.000Z 100  7.100 //  220.0 //  262.1 //  42.4 //
2013-11-03T06:00:00.000Z 100  6.900 //  223.0 //  259.7 //  40.1 //
2013-11-03T06:05:00.000Z 100  6.800 //  217.0 //  249.7 //  35.9 //
2013-11-03T06:10:00.000Z 100  6.100 //  211.0 //  239.4 //  32.6 //
2013-11-03T06:15:00.000Z 100  6.700 //  210.0 //  245.5 //  35.7 //
2013-11-03T06:20:00.000Z 100  6.200 //  207.0 //  238.6 //  32.9 //
2013-11-03T06:25:00.000Z 100  6.500 //  212.0 //  242.0 //  31.9 //
2013-11-03T06:30:00.000Z 100  5.500 //  210.0 //  250.5 //  54.6 //
2013-11-03T06:35:00.000Z 100  5.800 //  210.0 //  231.9 //  25.6 //
2013-11-03T06:40:00.000Z 100  6.000 //  210.0 //  236.7 //  29.3 //
2013-11-03T06:45:00.000Z 100  5.700 //  212.5 //  237.3 //  28.2 //
2013-11-03T06:50:00.000Z 100  5.400 //  217.0 //  236.0 //  25.2 //
2013-11-03T06:55:00.000Z 100  5.200 //  212.5 //  232.7 //  24.5 //
2013-11-03T07:00:00.000Z 100  5.300 //  217.5 //  235.9 //  25.5 //
2013-11-03T07:05:00.000Z 100  5.200 //  217.0 //  235.6 //  25.8 //
2013-11-03T07:10:00.000Z 100  5.100 //  218.0 //  236.9 //  26.0 //
2013-11-03T07:15:00.000Z 100  5.000 //  217.5 //  236.6 //  25.7 //
2013-11-03T07:20:00.000Z 100  5.000 //  217.0 //  239.4 //  27.7 //
2013-11-03T07:25:00.000Z 100  4.800 //  222.5 //  238.2 //  24.5 //
2013-11-03T07:30:00.000Z 100  4.600 //  220.0 //  238.2 //  24.6 //
2013-11-03T07:35:00.000Z 100  4.600 //  222.5 //  239.1 //  23.6 //
2013-11-03T07:40:00.000Z 100  4.300 //  227.0 //  258.1 //  46.1 //
2013-11-03T07:45:00.000Z 100  4.300 //  225.0 //  236.7 //  21.7 //
2013-11-03T07:50:00.000Z 100  4.300 //  226.0 //  260.2 //  46.0 //
2013-11-03T08:00:00.000Z 100  4.000 //  225.0 //  233.0 //  19.6 //
2013-11-03T08:10:00.000Z 100  4.200 //  222.5 //  235.8 //  21.8 //
2013-11-03T08:15:00.000Z 100  3.900 //  222.5 //  231.6 //  20.3 //
2013-11-03T08:35:00.000Z 100  3.700 //  221.0 //  226.5 //  18.1 //
2013-11-03T08:40:00.000Z 100  4.200 //  220.0 //  231.0 //  21.1 //
2013-11-03T08:55:00.000Z 100  3.900 //  220.0 //  227.2 //  19.4 //
2013-11-03T09:00:00.000Z 100  4.000 //  220.0 //  228.4 //  20.3 //
2013-11-03T09:10:00.000Z 100  4.000 //  217.5 //  249.0 //  45.4 //
2013-11-03T09:15:00.000Z 100  4.600 //  217.5 //  233.6 //  25.8 //
2013-11-03T09:20:00.000Z 100  4.200 //  216.0 //  265.1 //  60.0 //
2013-11-03T09:25:00.000Z 100  4.500 //  218.0 //  235.4 //  27.1 //
2013-11-03T09:30:00.000Z 100  4.400 //  220.0 //  235.2 //  25.1 //
2013-11-03T09:35:00.000Z 100  4.700 //  220.0 //  250.7 //  39.3 //
2013-11-03T09:40:00.000Z 100  4.900 //  220.0 //  297.8 //  83.3 //
2013-11-03T09:45:00.000Z 100  4.800 //  215.0 //  287.1 //  85.4 //
2013-11-03T09:50:00.000Z 100  4.700 //  215.0 //  285.3 //  82.0 //
2013-11-03T09:55:00.000Z 100  4.500 //  213.0 //  263.9 //  57.7 //
2013-11-03T10:00:00.000Z 100  4.100 //  214.0 //  238.4 //  35.6 //
2013-11-03T10:05:00.000Z 100  4.500 //  212.5 //  265.6 //  66.2 //
2013-11-03T10:10:00.000Z 100  4.300 //  218.0 //  277.9 //  74.1 //
2013-11-03T10:15:00.000Z  70  3.800 //  220.0 //  304.0 // 113.3 //
2013-11-03T10:20:00.000Z  70  4.200 //  230.0 //  293.2 //  91.1 //
2013-11-03T10:25:00.000Z  70  4.500 //  236.0 //  303.5 //  97.8 //
2013-11-03T10:30:00.000Z  70  4.800 //  247.0 //  287.8 //  81.8 //
2013-11-03T10:35:00.000Z  70  4.900 //  252.0 //  268.9 //  64.9 //
2013-11-03T10:40:00.000Z  70  5.500 //  253.0 //  298.9 //  88.0 //
2013-11-03T10:45:00.000Z 100  5.800 //  251.0 //  275.6 //  66.7 //
2013-11-03T10:50:00.000Z 100  5.800 //  248.0 //  257.5 //  53.1 //
2013-11-03T10:55:00.000Z 100  5.800 //  246.0 //  245.9 //  45.4 //
2013-11-03T11:00:00.000Z 100  6.800 //  242.0 //  271.4 //  68.4 //
2013-11-03T11:05:00.000Z 100  7.150 //  237.0 //  268.2 //  76.9 //
2013-11-03T11:10:00.000Z 100  7.200 //  236.0 //  257.2 //  64.7 //
2013-11-03T11:15:00.000Z 100  7.500 //  235.0 //  256.9 //  63.7 //
2013-11-03T11:20:00.000Z 100  7.700 //  232.0 //  254.4 //  61.0 //
2013-11-03T11:25:00.000Z 100  8.250 //  231.0 //  263.2 //  76.9 //
2013-11-03T11:30:00.000Z 100  8.550 //  226.0 //  266.1 //  79.4 //
2013-11-03T11:35:00.000Z 100  8.700 //  226.0 //  260.3 //  76.0 //
2013-11-03T11:40:00.000Z 100  8.850 //  221.0 //  251.1 //  70.5 //
2013-11-03T11:45:00.000Z 100  6.400 //  225.0 //  212.2 //  56.5 //
2013-11-03T11:50:00.000Z 100  9.350 //  221.0 //  260.7 //  77.3 //
2013-11-03T11:55:00.000Z 100  9.300 //  220.0 //  258.9 //  73.0 //
2013-11-03T12:00:00.000Z 100  9.350 //  221.0 //  253.0 //  74.6 //
2013-11-03T12:05:00.000Z 100  9.300 //  220.0 //  250.2 //  74.2 //
2013-11-03T12:10:00.000Z 100 10.250 //  220.0 //  264.6 //  79.3 //
2013-11-03T12:15:00.000Z 100  7.900 //  220.0 //  228.7 //  62.2 //
2013-11-03T12:20:00.000Z 100  9.350 //  217.0 //  245.5 //  68.2 //
2013-11-03T12:25:00.000Z 100  9.050 //  216.0 //  242.2 //  66.3 //
2013-11-03T12:30:00.000Z 100  8.650 //  215.0 //  234.3 //  69.0 //
2013-11-03T12:35:00.000Z 100  9.550 //  215.0 //  251.1 //  76.6 //
2013-11-03T12:40:00.000Z 100 10.850 //  210.0 //  273.3 //  90.3 //
2013-11-03T12:45:00.000Z 100  8.850 //  212.0 //  242.2 //  78.3 //
2013-11-03T12:50:00.000Z 100  9.350 //  210.0 //  250.1 //  85.7 //
2013-11-03T12:55:00.000Z 100  9.050 //  207.0 //  246.4 //  78.6 //
2013-11-03T13:00:00.000Z 100  9.500 //  212.0 //  254.0 //  81.2 //
2013-11-03T13:05:00.000Z 100  8.100 //  205.0 //  233.2 //  79.0 //
2013-11-03T13:10:00.000Z 100  8.950 //  208.0 //  247.5 //  88.9 //
2013-11-03T13:15:00.000Z 100  8.800 //  202.5 //  248.2 //  90.0 //
2013-11-03T13:20:00.000Z 100  9.200 //  205.0 //  261.0 //  89.9 //
2013-11-03T13:25:00.000Z 100  7.900 //  205.0 //  239.7 //  90.4 //
2013-11-03T13:30:00.000Z 100  9.250 //  205.0 //  264.1 //  98.6 //
2013-11-03T13:35:00.000Z 100  8.600 //  203.0 //  256.0 //  92.5 //
2013-11-03T13:40:00.000Z 100 10.150 //  205.0 //  278.1 // 102.6 //
2013-11-03T13:45:00.000Z 100  7.650 //  200.0 //  233.7 //  87.5 //
2013-11-03T13:50:00.000Z 100  8.900 //  202.0 //  262.5 //  96.7 //
2013-11-03T13:55:00.000Z  70 12.650 //  208.0 //  333.1 // 132.3 //
2013-11-03T14:00:00.000Z 100  9.450 //  215.0 //  273.2 // 111.1 //
2013-11-03T14:05:00.000Z 100  8.050 //  200.0 //  245.0 //  97.5 //
2013-11-03T14:10:00.000Z  70  7.800 //  250.0 //  242.6 //  98.6 //
2013-11-03T14:15:00.000Z 100 11.800 //  248.0 //  328.5 // 114.7 //
2013-11-03T14:20:00.000Z 100  8.725 //  270.0 //  259.1 //  98.4 //
2013-11-03T14:25:00.000Z 100  8.300 //  220.0 //  254.9 //  99.8 //
2013-11-03T14:30:00.000Z 100 11.600 //  209.0 //  341.1 // 128.0 //
2013-11-03T14:35:00.000Z   0  8.700 //  225.0 //    --- __   --- __
2013-11-03T14:40:00.000Z   0 10.800 //  200.0 //    --- __   --- __
2013-11-03T14:45:00.000Z 100  9.025 //  205.0 //  271.4 // 118.6 //
2013-11-03T14:50:00.000Z  70  8.800 //  289.0 //  274.1 // 104.0 //
2013-11-03T14:55:00.000Z  70 10.500 //  268.0 //  325.4 // 128.2 //
2013-11-03T15:00:00.000Z 100  9.200 //  210.0 //  289.0 // 105.0 //
2013-11-03T15:05:00.000Z  70  9.600 //  308.0 //  299.5 // 118.1 //
2013-11-03T15:15:00.000Z  70  8.700 //  319.0 //  274.0 // 112.2 //
2013-11-03T15:20:00.000Z 100  9.700 //  213.0 //  312.1 // 119.5 //
2013-11-03T15:25:00.000Z  70  8.700 //  313.0 //  278.7 // 114.7 //
2013-11-03T15:30:00.000Z  70  9.400 //  289.0 //  307.5 // 122.1 //
2013-11-03T15:45:00.000Z  70  8.900 //  318.0 //  290.6 // 116.4 //
2013-11-03T15:50:00.000Z  70  9.600 //  290.0 //  318.2 // 123.7 //
2013-11-03T15:55:00.000Z  70  9.100 //  305.0 //  300.2 // 117.1 //
2013-11-03T16:05:00.000Z  70  8.400 //  320.0 //  276.6 // 115.2 //
2013-11-03T16:20:00.000Z  50  8.800 //  344.0 //  284.2 // 124.2 //
2013-11-03T17:20:00.000Z  70  8.200 //  294.0 //  273.5 // 111.9 //
2013-11-03T17:45:00.000Z  70  8.800 //  325.0 //  294.4 // 122.5 //
2013-11-03T17:55:00.000Z  70  7.300 //  335.0 //  247.6 // 132.2 //
2013-11-03T18:00:00.000Z  70  8.800 //  315.0 //  295.8 // 117.4 //
2013-11-03T18:10:00.000Z  70  8.400 //  310.0 //  284.1 // 117.7 //
2013-11-03T18:20:00.000Z  70  8.500 //  332.5 //  286.2 // 121.9 //
2013-11-03T18:25:00.000Z  70  8.400 //  303.0 //  285.0 // 117.4 //
2013-11-03T18:30:00.000Z  70  9.200 //  314.0 //  313.1 // 121.4 //
2013-11-03T18:35:00.000Z  70  9.200 //  295.0 //  315.7 // 119.9 //
2013-11-03T18:50:00.000Z  70  8.000 //  289.0 //  278.4 // 116.0 //
2013-11-03T18:55:00.000Z   0  9.100 //  188.0 //    --- __   --- __
2013-11-03T19:00:00.000Z 100  8.000 //  280.0 //  271.4 // 120.1 //
2013-11-03T19:05:00.000Z   0  8.400 //  180.0 //    --- __   --- __
2013-11-03T19:15:00.000Z 100  9.600 //  190.0 //  317.9 // 116.2 //
2013-11-03T19:20:00.000Z  70  9.100 //  312.0 //  307.0 // 115.3 //
2013-11-03T19:25:00.000Z 100  9.250 //  255.0 //  310.4 // 134.1 //
2013-11-03T19:30:00.000Z 100  9.450 //  220.0 //  315.1 // 145.6 //
2013-11-03T19:35:00.000Z 100  9.150 //  240.0 //  302.3 // 153.5 //
2013-11-03T19:45:00.000Z 100  9.000 //  195.0 //  303.5 // 121.7 //
2013-11-03T19:50:00.000Z 100  9.300 //  187.0 //  313.1 // 114.9 //
2013-11-03T19:55:00.000Z  70  9.100 //  247.0 //  310.5 // 116.0 //
2013-11-03T20:00:00.000Z 100  8.550 //  210.0 //  293.6 // 134.0 //
2013-11-03T20:05:00.000Z 100 10.300 //  229.0 //  359.1 // 145.7 //
2013-11-03T20:15:00.000Z 100  8.800 //  205.0 //  303.6 // 111.6 //
2013-11-03T20:20:00.000Z  70  8.900 //  227.0 //  307.0 // 122.6 //
2013-11-03T20:25:00.000Z  70  8.500 //  222.0 //  292.4 // 120.2 //
2013-11-03T20:30:00.000Z 100  9.100 //  205.0 //  311.6 // 117.6 //
2013-11-03T20:35:00.000Z 100  9.000 //  205.0 //  312.6 // 118.9 //
2013-11-03T20:40:00.000Z  70  9.300 //  217.0 //  323.5 // 130.6 //
2013-11-03T20:45:00.000Z 100  8.750 //  205.0 //  301.8 // 129.4 //
2013-11-03T20:50:00.000Z 100  8.800 //  220.0 //  305.1 // 121.0 //
2013-11-03T20:55:00.000Z  70  7.500 //  223.0 //  270.3 // 119.3 //
2013-11-03T21:00:00.000Z 100  8.550 //  212.0 //  296.9 // 113.7 //
2013-11-03T21:05:00.000Z  70  7.700 //  210.0 //  277.6 // 107.6 //
2013-11-03T21:10:00.000Z 100  7.350 //  210.0 //  262.0 // 111.3 //
2013-11-03T21:15:00.000Z  70  8.700 //  216.0 //  313.6 // 119.7 //
2013-11-03T21:20:00.000Z  70  8.000 //  230.0 //  289.6 // 116.6 //
2013-11-03T21:25:00.000Z 100  8.400 //  217.0 //  303.4 // 141.0 //
2013-11-03T21:30:00.000Z 100  8.700 //  210.0 //  322.8 // 137.5 //
2013-11-03T21:35:00.000Z 100  8.200 //  201.0 //  305.6 // 116.6 //
2013-11-03T21:40:00.000Z 100  8.750 //  226.0 //  326.3 // 147.1 //
2013-11-03T21:45:00.000Z 100  7.300 //  235.0 //  282.7 // 118.1 //
2013-11-03T21:50:00.000Z 100  7.300 //  235.0 //  279.6 // 116.0 //
2013-11-03T21:55:00.000Z 100  8.100 //  238.0 //  312.8 // 123.7 //
2013-11-03T22:00:00.000Z 100  7.100 //  235.0 //  277.7 // 113.1 //
2013-11-03T22:05:00.000Z  70  8.400 //  242.5 //  325.1 // 121.8 //
2013-11-03T22:10:00.000Z 100  8.900 //  243.0 //  344.4 // 136.9 //
2013-11-03T22:15:00.000Z 100  9.000 //  240.0 //  350.9 // 129.2 //
2013-11-03T22:20:00.000Z  70  8.700 //  250.0 //  341.5 // 121.7 //
2013-11-03T22:25:00.000Z  70  7.200 //  255.0 //  285.8 //  93.7 //
2013-11-03T22:30:00.000Z  70  7.200 //  250.0 //  288.1 //  97.8 //
2013-11-03T22:35:00.000Z  70  7.900 //  253.0 //  315.7 // 110.5 //
2013-11-03T22:40:00.000Z 100  8.500 //  252.0 //  338.3 // 121.0 //
2013-11-03T22:45:00.000Z 100  8.000 //  262.0 //  321.7 // 109.7 //
2013-11-03T22:50:00.000Z 100  8.100 //  257.0 //  326.5 // 109.5 //
2013-11-03T22:55:00.000Z  70  8.000 //  260.0 //  324.5 // 106.4 //
2013-11-03T23:00:00.000Z  70  8.300 //  258.0 //  340.8 // 112.4 //
2013-11-03T23:05:00.000Z 100  7.800 //  267.0 //  328.2 //  97.6 //
2013-11-03T23:10:00.000Z  70  6.600 //  267.0 //  298.0 //  64.4 //
2013-11-03T23:15:00.000Z  70  7.900 //  273.0 //  336.8 //  86.3 //
2013-11-03T23:20:00.000Z  70  5.800 //  277.0 //  293.1 //  48.5 //
2013-11-03T23:30:00.000Z 100  6.700 //  288.0 //  328.3 //  60.1 //
2013-11-03T23:35:00.000Z 100  7.800 //  298.0 //  365.8 //  81.3 //
2013-11-03T23:40:00.000Z 100  7.200 //  310.0 //  356.8 //  68.6 //
2013-11-03T23:45:00.000Z 100  7.200 //  315.0 //  366.4 //  64.7 //
2013-11-03T23:50:00.000Z 100  7.100 //  325.0 //  375.2 //  65.8 //
2013-11-03T23:55:00.000Z 100  7.800 //  335.0 //  407.1 //  83.1 //
2013-11-04T00:00:00.000Z 100  7.600 //  343.0 //  409.5 //  80.0 //
2013-11-04T00:05:00.000Z 100  7.200 //  355.0 //  405.1 //  73.5 //
2013-11-04T00:10:00.000Z 100  6.900 //  358.0 //  407.0 //  69.0 //
2013-11-04T00:15:00.000Z 100  6.900 //  360.0 //  415.7 //  72.4 //
2013-11-04T00:20:00.000Z 100  6.900 //  368.0 //  422.8 //  76.2 //
2013-11-04T00:25:00.000Z 100  6.300 //  367.0 //  413.0 //  69.3 //
2013-11-04T00:30:00.000Z 100  7.500 //  382.0 //  471.5 // 107.7 //
