# Global Ionospheric Radio Observatory
# GIRO Tabulated Ionospheric Characteristics, Version 1.0 Revision B
# Generated by DIDBGetValues on 2025-11-28T08:01:29.548Z
#
# Location: GEO -12.0N 283.2E, URSI-Code JI91J JICAMARCA
# Instrument: Ionosonde, Model: DPS-4
#
# Query for measurement intervals of time:
# 2013-09-01T00:00:00.000Z - 2013-10-31T23:59:00.000Z
#
# Data Selection:
# CS is Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2 [MHz] - F2 layer critical frequency
# hF [km] - Minimum virtual height of F trace
# hmF2 [km] - Peak height F2-layer
# B0 [km] - IRI thickness parameter
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of JI91J data provider
#
#Time                     CS   foF2 QD     hF QD   hmF2 QD    B0 QD
2013-09-01T03:00:00.000Z 100  7.100 //  229.0 //  317.2 //  86.9 //
2013-09-01T03:15:00.000Z 100  7.300 //  227.0 //  315.1 //  88.6 //
2013-09-01T03:30:00.000Z 100  7.500 //  215.0 //  301.1 //  81.8 //
2013-09-01T03:45:00.000Z 100  7.800 //  213.0 //  303.2 //  85.5 //
2013-09-01T04:00:00.000Z 100  8.000 //  209.0 //  281.3 //  72.2 //
2013-09-01T04:15:00.000Z 100  7.900 //  203.0 //  264.8 //  61.5 //
2013-09-01T04:30:00.000Z 100  7.300 //  200.0 //  238.7 //  40.2 //
2013-09-01T04:45:00.000Z 100  7.600 //  198.0 //  278.6 //  80.1 //
2013-09-01T05:00:00.000Z 100  6.800 //  198.0 //  265.8 //  66.7 //
2013-09-01T05:15:00.000Z 100  6.000 //  200.0 //  254.5 //  58.5 //
2013-09-01T05:30:00.000Z 100  5.800 //  210.0 //  257.5 //  49.5 //
2013-09-01T05:45:00.000Z 100  5.800 //  210.0 //  266.5 //  59.7 //
2013-09-01T06:00:00.000Z 100  5.500 //  212.0 //  244.6 //  39.1 //
2013-09-01T06:15:00.000Z 100  5.700 //  220.0 //  267.7 //  55.0 //
2013-09-01T06:30:00.000Z 100  5.200 //  207.5 //  257.3 //  55.0 //
2013-09-01T06:45:00.000Z 100  4.900 //  210.0 //  278.8 //  73.4 //
2013-09-01T07:00:00.000Z 100  4.800 //  213.0 //  261.0 //  55.3 //
2013-09-01T07:15:00.000Z 100  4.700 //  230.0 //  294.2 //  81.1 //
2013-09-01T07:30:00.000Z 100  4.600 //  240.0 //  277.9 //  53.2 //
2013-09-01T07:45:00.000Z 100  4.400 //  225.0 //  259.5 //  46.0 //
2013-09-01T08:00:00.000Z 100  4.400 //  221.0 //  293.7 //  85.9 //
2013-09-01T08:15:00.000Z 100  4.700 //  223.0 //  326.0 // 104.4 //
2013-09-01T08:30:00.000Z 100  4.000 //  226.0 //  244.8 //  31.2 //
2013-09-01T08:45:00.000Z 100  3.900 //  217.5 //  241.2 //  33.1 //
2013-09-01T09:00:00.000Z 100  4.300 //  222.5 //  258.9 //  45.0 //
2013-09-01T09:15:00.000Z 100  4.100 //  242.5 //  271.0 //  43.6 //
2013-09-01T09:30:00.000Z 100  4.200 //  232.5 //  311.5 //  86.8 //
2013-09-01T09:45:00.000Z 100  3.900 //  240.0 //  314.6 //  90.2 //
2013-09-01T10:00:00.000Z 100  3.900 //  237.5 //  291.0 //  64.4 //
2013-09-01T10:15:00.000Z 100  3.600 //  245.0 //  277.3 //  49.9 //
2013-09-01T10:30:00.000Z 100  3.900 //  245.0 //  329.1 // 105.4 //
2013-09-01T10:45:00.000Z 100  3.600 //  255.0 //  293.0 //  69.5 //
2013-09-01T11:00:00.000Z  70  4.100 //  265.0 //  304.0 //  86.0 //
2013-09-01T11:15:00.000Z 100  4.700 //  250.0 //  280.8 //  79.8 //
2013-09-01T11:30:00.000Z  70  5.600 //  240.0 //  273.1 //  84.0 //
2013-09-01T11:45:00.000Z 100  5.750 //  227.0 //  235.5 //  52.7 //
2013-09-01T12:00:00.000Z 100  7.250 //  222.0 //  255.9 //  77.0 //
2013-09-01T12:15:00.000Z  70  7.900 //  223.0 //  273.7 //  83.2 //
2013-09-01T12:30:00.000Z 100  8.550 //  215.0 //  275.7 //  93.8 //
2013-09-01T12:45:00.000Z 100  8.900 //  212.0 //  278.3 //  90.3 //
2013-09-01T13:00:00.000Z 100  9.150 //  208.0 //  288.4 //  98.9 //
2013-09-01T13:15:00.000Z  70  9.300 //  228.0 //  307.5 // 108.0 //
2013-09-01T13:30:00.000Z 100  9.750 //  205.0 //  339.0 // 157.7 //
2013-09-01T13:45:00.000Z  70  9.400 //  278.0 //  317.5 // 121.6 //
2013-09-01T14:00:00.000Z  70  9.100 //  302.0 //  308.8 // 116.4 //
2013-09-01T14:15:00.000Z  70  9.500 //  276.0 //  332.9 // 150.7 //
2013-09-01T14:30:00.000Z  70  9.400 //  298.0 //  334.1 // 173.7 //
2013-09-01T14:45:00.000Z  70  9.500 //  278.0 //  322.9 // 155.7 //
2013-09-01T15:00:00.000Z  50  9.400 //  310.0 //  298.7 // 121.5 //
2013-09-01T15:15:00.000Z  70 10.000 //  303.0 //  339.2 // 176.9 //
2013-09-01T15:30:00.000Z  50  9.600 //  325.0 //  288.1 // 115.3 //
2013-09-01T15:45:00.000Z  70  9.700 //  317.5 //  312.6 // 129.1 //
2013-09-01T16:00:00.000Z  70  9.900 //  311.0 //  309.7 // 112.8 //
2013-09-01T16:15:00.000Z  70 10.300 //  302.0 //  342.5 // 151.1 //
2013-09-01T16:30:00.000Z  70 10.000 //  323.0 //  317.6 // 114.2 //
2013-09-01T16:45:00.000Z  70 10.000 //  317.0 //  329.1 // 111.2 //
2013-09-01T17:00:00.000Z  50 10.000 //  345.0 //  316.4 // 122.5 //
2013-09-01T17:15:00.000Z  50  9.900 //  400.0 //  318.1 // 139.4 //
2013-09-01T17:30:00.000Z  70 10.300 //  313.0 //  354.4 // 137.4 //
2013-09-01T17:45:00.000Z  70 10.400 //  340.0 //  371.5 // 167.8 //
2013-09-01T18:00:00.000Z  50  9.700 //  343.0 //  332.5 // 139.5 //
2013-09-01T18:15:00.000Z  70 10.200 //  325.0 //  378.4 // 175.4 //
2013-09-01T18:30:00.000Z  70  9.900 //  328.0 //  359.6 // 155.2 //
2013-09-01T18:45:00.000Z  70  9.900 //  335.0 //  372.0 // 171.6 //
2013-09-01T19:00:00.000Z  70  9.400 //  337.0 //  346.8 // 148.3 //
2013-09-01T19:15:00.000Z  50  9.400 //  358.0 //  358.6 // 151.7 //
2013-09-01T19:30:00.000Z  70  9.000 //  333.0 //  352.1 // 150.2 //
2013-09-01T19:45:00.000Z  70  9.200 //  355.0 //  381.5 // 178.2 //
2013-09-01T20:00:00.000Z  50  9.200 //  395.0 //  391.3 // 184.8 //
2013-09-01T20:15:00.000Z  70  8.700 //  225.0 //  361.1 // 163.6 //
2013-09-01T20:30:00.000Z  70  8.500 //  282.0 //  348.3 // 149.6 //
2013-09-01T20:45:00.000Z  70  8.700 //  313.0 //  373.8 // 193.4 //
2013-09-01T21:00:00.000Z  50  8.500 //  323.0 //  346.7 // 160.0 //
2013-09-01T21:15:00.000Z  50  8.100 //  388.0 //  310.1 // 133.5 //
2013-09-01T21:30:00.000Z  50  8.500 //  295.0 //  350.4 // 160.6 //
2013-09-01T21:45:00.000Z  50  8.400 //  305.0 //  345.9 // 157.3 //
2013-09-01T22:00:00.000Z  50  8.500 //  283.0 //  347.5 // 147.7 //
2013-09-01T22:15:00.000Z  50  8.800 //  263.0 //  344.1 // 138.6 //
2013-09-01T22:30:00.000Z  70  8.800 //  242.0 //  345.0 // 146.3 //
2013-09-01T22:45:00.000Z  70  7.200 //  240.0 //  287.9 //  82.8 //
2013-09-01T23:00:00.000Z  70  8.800 //  255.0 //  366.7 // 146.6 //
2013-09-01T23:15:00.000Z  70  8.600 //  257.5 //  369.2 // 135.4 //
2013-09-01T23:30:00.000Z 100  8.300 //  273.0 //  381.7 // 121.2 //
2013-09-01T23:45:00.000Z 100  8.200 //  289.0 //  396.4 // 111.1 //
2013-09-02T00:00:00.000Z 100  8.000 //  315.0 //  411.2 // 111.9 //
2013-09-02T00:15:00.000Z 100  7.800 //  329.0 //  429.7 // 113.7 //
2013-09-02T00:30:00.000Z 100  7.400 //  346.0 //  425.1 //  98.1 //
2013-09-02T00:45:00.000Z 100  7.200 //  356.0 //  431.1 //  95.1 //
2013-09-02T01:00:00.000Z 100  7.000 //  362.0 //  447.6 // 103.2 //
2013-09-02T01:15:00.000Z 100  6.900 //  362.0 //  443.4 // 104.5 //
2013-09-02T01:30:00.000Z 100  6.700 //  340.0 //  428.4 // 100.3 //
2013-09-02T01:45:00.000Z 100  9.200 //  341.0 //  410.1 //  62.9 //
2013-09-02T02:00:00.000Z 100  8.100 //  336.0 //  403.3 //  74.0 //
2013-09-02T02:15:00.000Z 100  5.700 //  321.0 //  353.2 //  51.4 //
2013-09-02T02:30:00.000Z 100  8.000 //  311.0 //  362.0 //  59.9 //
2013-09-02T02:45:00.000Z 100  8.300 //  281.0 //  338.5 //  45.4 //
2013-09-02T03:00:00.000Z   0  7.600 //  240.0 //    --- __   --- __
2013-09-02T03:15:00.000Z 100  8.100 //  220.0 //  306.7 //  75.3 //
2013-09-02T03:30:00.000Z 100  8.600 //  222.5 //  302.4 //  80.1 //
2013-09-02T03:45:00.000Z 100  8.800 //  207.5 //  286.1 //  72.4 //
2013-09-02T04:00:00.000Z 100  8.900 //  207.0 //  286.7 //  75.8 //
2013-09-02T04:15:00.000Z 100  9.100 //  201.0 //  276.5 //  71.6 //
2013-09-02T04:30:00.000Z 100  9.100 //  195.0 //  258.3 //  55.2 //
2013-09-02T04:45:00.000Z 100  8.900 //  195.0 //  254.4 //  56.7 //
2013-09-02T05:15:00.000Z 100  5.700 //  198.0 //  223.5 //  26.2 //
2013-09-02T05:30:00.000Z 100  6.200 //  212.0 //  263.1 //  55.8 //
2013-09-02T05:45:00.000Z 100  5.800 //  212.5 //  252.5 //  43.4 //
2013-09-02T06:00:00.000Z 100  6.300 //  218.0 //  283.4 //  66.9 //
2013-09-02T06:15:00.000Z 100  6.400 //  227.0 //  291.4 //  66.4 //
2013-09-02T06:30:00.000Z 100  6.200 //  226.0 //  279.7 //  56.8 //
2013-09-02T06:45:00.000Z 100  5.800 //  230.0 //  279.3 //  55.1 //
2013-09-02T07:00:00.000Z 100  6.100 //  225.0 //  281.8 //  59.9 //
2013-09-02T07:15:00.000Z 100  6.200 //  222.5 //  283.4 //  62.2 //
2013-09-02T07:30:00.000Z 100  5.300 //  228.0 //  257.4 //  35.3 //
2013-09-02T07:45:00.000Z 100  4.900 //  235.0 //  254.3 //  28.2 //
2013-09-02T09:00:00.000Z 100  3.500 //  243.0 //  249.2 //  21.1 //
2013-09-02T09:15:00.000Z 100  4.000 //  247.5 //  256.1 //  23.1 //
2013-09-02T09:30:00.000Z 100  4.200 //  249.0 //  263.1 //  27.1 //
2013-09-02T09:45:00.000Z 100  4.200 //  250.0 //  257.6 //  24.1 //
2013-09-02T10:00:00.000Z 100  4.900 //  250.0 //  274.6 //  36.9 //
2013-09-02T10:15:00.000Z 100  5.200 //  243.0 //  296.6 //  59.0 //
2013-09-02T10:30:00.000Z 100  5.200 //  245.0 //  299.4 //  65.2 //
2013-09-02T10:45:00.000Z 100  4.700 //  249.0 //  275.1 //  46.1 //
2013-09-02T11:00:00.000Z  70  5.400 //  272.0 //  313.0 //  76.9 //
2013-09-02T11:15:00.000Z 100  5.700 //  256.0 //  310.7 //  87.8 //
2013-09-02T11:30:00.000Z 100  5.600 //  242.0 //  284.6 // 107.2 //
2013-09-02T11:45:00.000Z 100  6.225 //  230.0 //  256.8 //  81.3 //
2013-09-02T12:00:00.000Z 100  7.025 //  222.0 //  271.6 //  90.1 //
2013-09-02T12:15:00.000Z 100  7.825 //  225.0 //  285.1 // 106.6 //
2013-09-02T12:30:00.000Z 100  8.325 //  220.0 //  280.8 //  96.8 //
2013-09-02T12:45:00.000Z 100  8.700 //  217.0 //  286.5 // 105.7 //
2013-09-02T13:00:00.000Z 100  9.125 //  205.0 //  307.4 // 121.5 //
2013-09-02T13:15:00.000Z 100  9.400 //  219.0 //  306.9 // 112.6 //
2013-09-02T13:45:00.000Z  50  9.600 //  358.0 //  332.0 // 147.1 //
2013-09-02T14:00:00.000Z  70  9.800 //  288.0 //  354.2 // 155.0 //
2013-09-02T14:15:00.000Z  70  9.800 //  295.0 //  355.3 // 164.9 //
2013-09-02T14:30:00.000Z  70  9.600 //  272.5 //  347.4 // 176.2 //
2013-09-02T14:45:00.000Z  70  9.600 //  277.0 //  345.9 // 177.0 //
2013-09-02T15:00:00.000Z  70  9.400 //  307.0 //  331.8 // 142.3 //
2013-09-02T15:15:00.000Z  50  9.500 //  335.0 //  324.4 // 130.2 //
2013-09-02T15:30:00.000Z  70  9.600 //  312.5 //  345.4 // 162.7 //
2013-09-02T15:45:00.000Z  70  9.500 //  325.0 //  335.5 // 127.9 //
2013-09-02T16:00:00.000Z  50  9.500 //  337.5 //  341.6 // 152.9 //
2013-09-02T16:15:00.000Z  70  9.100 //  357.0 //  333.6 // 141.2 //
2013-09-02T16:30:00.000Z  70  9.500 //  367.0 //  375.6 // 178.1 //
2013-09-02T16:45:00.000Z  70  8.600 //  355.0 //  325.9 // 130.4 //
2013-09-02T17:00:00.000Z  70  8.700 //  335.0 //  349.0 // 172.4 //
2013-09-02T17:15:00.000Z  50  9.100 //  400.0 //  367.2 // 176.5 //
2013-09-02T17:30:00.000Z  70  8.700 //  350.0 //  343.9 // 160.1 //
2013-09-02T18:00:00.000Z  70  8.500 //  375.0 //  342.3 // 151.6 //
2013-09-02T18:15:00.000Z  50  8.400 //  367.0 //  339.7 // 167.9 //
2013-09-02T18:30:00.000Z  50  8.400 //  365.0 //  335.4 // 158.7 //
2013-09-02T18:45:00.000Z  50  8.600 //  370.0 //  362.2 // 201.2 //
2013-09-02T19:00:00.000Z  70  8.400 //  332.5 //  337.0 // 155.8 //
2013-09-02T19:15:00.000Z  50  8.100 //  363.0 //  310.3 // 139.8 //
2013-09-02T19:30:00.000Z  70  8.600 //  325.0 //  356.8 // 173.4 //
2013-09-02T19:45:00.000Z  70  8.600 //  330.0 //  349.1 // 169.7 //
2013-09-02T20:00:00.000Z  70  8.400 //  304.0 //  333.4 // 150.8 //
2013-09-02T20:15:00.000Z  70  8.900 //  290.0 //  362.3 // 169.7 //
2013-09-02T20:30:00.000Z  70  8.900 //  278.0 //  358.3 // 169.6 //
2013-09-02T20:45:00.000Z  70  8.700 //  228.0 //  335.8 // 141.3 //
2013-09-02T21:00:00.000Z  70  8.800 //  230.0 //  337.0 // 146.5 //
2013-09-02T21:15:00.000Z  50  8.900 //  323.0 //  373.5 // 187.7 //
2013-09-02T21:30:00.000Z  50  8.900 //  307.0 //  357.2 // 150.3 //
2013-09-02T21:45:00.000Z  50  9.100 //  319.0 //  375.0 // 179.1 //
2013-09-02T22:00:00.000Z  50  9.000 //  313.0 //  371.1 // 178.3 //
2013-09-02T22:15:00.000Z  50  8.900 //  308.0 //  345.1 // 128.9 //
2013-09-02T22:30:00.000Z  50  8.600 //  264.0 //  329.2 // 117.3 //
2013-09-02T23:00:00.000Z  70  8.600 //  260.0 //  360.5 // 141.0 //
2013-09-02T23:15:00.000Z  70  8.400 //  267.0 //  373.8 // 133.4 //
2013-09-02T23:30:00.000Z 100  8.300 //  289.0 //  396.0 // 122.3 //
2013-09-02T23:45:00.000Z 100  8.200 //  323.0 //  430.2 // 129.8 //
2013-09-03T00:00:00.000Z 100  7.800 //  352.0 //  456.0 // 124.8 //
2013-09-03T00:15:00.000Z 100  7.200 //  395.0 //  470.4 // 111.8 //
2013-09-03T00:30:00.000Z 100  6.800 //  412.5 //  499.4 // 113.8 //
2013-09-03T00:45:00.000Z 100  5.800 //  440.0 //  472.8 //  75.8 //
2013-09-03T01:00:00.000Z 100  5.800 //  441.0 //  458.9 //  62.4 //
2013-09-03T01:15:00.000Z 100  8.600 //  437.0 //  487.0 //  89.2 //
2013-09-03T01:30:00.000Z 100  7.600 //  367.0 //  414.6 //  51.1 //
2013-09-03T01:45:00.000Z 100  8.700 //  323.0 //  359.2 //  43.0 //
2013-09-03T02:00:00.000Z 100  4.400 //  275.0 //  322.7 //  71.7 //
2013-09-03T02:15:00.000Z 100  5.800 //  275.0 //  336.1 //  69.4 //
2013-09-03T02:30:00.000Z   0  9.200 //  286.0 //    --- __   --- __
2013-09-03T02:45:00.000Z 100  6.700 //  232.5 //  278.6 //  39.2 //
2013-09-03T03:00:00.000Z 100  5.500 //  217.0 //  266.5 //  56.6 //
2013-09-03T03:15:00.000Z 100  5.700 //  241.0 //  288.9 //  55.0 //
2013-09-03T03:30:00.000Z 100  5.900 //  235.0 //  318.5 //  74.0 //
2013-09-03T03:45:00.000Z 100  8.300 //  221.0 //  295.1 //  60.0 //
2013-09-03T04:00:00.000Z 100  7.300 //  205.0 //  272.9 //  67.4 //
2013-09-03T04:15:00.000Z 100  7.300 //  205.0 //  255.1 //  49.2 //
2013-09-03T04:30:00.000Z 100  7.900 //  205.0 //  310.2 // 110.5 //
2013-09-03T04:45:00.000Z 100  7.700 //  205.0 //  272.4 //  62.0 //
2013-09-03T05:00:00.000Z 100  7.100 //  202.5 //  271.1 //  66.0 //
2013-09-03T05:15:00.000Z 100  7.100 //  202.5 //  274.9 //  73.4 //
2013-09-03T05:30:00.000Z 100  6.800 //  202.5 //  267.6 //  64.2 //
2013-09-03T05:45:00.000Z 100  6.300 //  211.0 //  273.0 //  60.7 //
2013-09-03T06:00:00.000Z 100  5.700 //  210.0 //  253.1 //  44.2 //
2013-09-03T06:15:00.000Z 100  6.600 //  220.0 //  303.9 //  83.3 //
2013-09-03T06:30:00.000Z 100  5.800 //  222.5 //  261.7 //  43.1 //
2013-09-03T06:45:00.000Z 100  5.900 //  220.0 //  280.0 //  65.0 //
2013-09-03T07:00:00.000Z 100  6.100 //  212.5 //  319.6 //  98.0 //
2013-09-03T07:15:00.000Z 100  5.900 //  211.0 //  275.7 //  67.8 //
2013-09-03T07:30:00.000Z 100  5.400 //  211.0 //  282.8 //  83.5 //
2013-09-03T07:45:00.000Z 100  4.700 //  211.0 //  236.4 //  32.2 //
2013-09-03T08:00:00.000Z 100  4.600 //  215.0 //  242.7 //  35.0 //
2013-09-03T08:15:00.000Z 100  4.400 //  218.0 //  246.3 //  37.1 //
2013-09-03T08:30:00.000Z 100  4.200 //  222.0 //  245.2 //  33.3 //
2013-09-03T09:00:00.000Z 100  4.000 //  235.0 //  256.4 //  35.8 //
2013-09-03T09:15:00.000Z 100  4.000 //  234.0 //  269.2 //  47.3 //
2013-09-03T09:30:00.000Z 100  4.100 //  235.0 //  315.0 //  94.7 //
2013-09-03T09:45:00.000Z 100  4.000 //  232.5 //  275.2 //  54.8 //
2013-09-03T10:00:00.000Z 100  3.900 //  236.0 //  271.9 //  48.8 //
2013-09-03T10:15:00.000Z 100  3.900 //  240.0 //  279.6 //  53.0 //
2013-09-03T10:30:00.000Z 100  3.800 //  232.5 //  270.3 //  52.1 //
2013-09-03T10:45:00.000Z 100  3.700 //  240.0 //  272.9 //  56.3 //
2013-09-03T11:00:00.000Z  70  4.400 //  252.0 //  288.6 //  74.4 //
2013-09-03T11:15:00.000Z  70  4.700 //  245.0 //  252.6 //  55.4 //
2013-09-03T11:30:00.000Z 100  5.925 //  232.0 //  269.5 //  73.8 //
2013-09-03T11:45:00.000Z 100  6.650 //  227.0 //  257.2 //  79.5 //
2013-09-03T12:00:00.000Z 100  7.250 //  222.0 //  253.8 //  80.4 //
2013-09-03T12:15:00.000Z 100  7.925 //  220.0 //  273.3 //  82.8 //
2013-09-03T12:30:00.000Z 100  8.150 //  218.0 //  270.8 //  92.1 //
2013-09-03T12:45:00.000Z 100  8.700 //  223.0 //  281.0 //  86.6 //
2013-09-03T13:00:00.000Z 100  9.050 //  210.0 //  287.3 //  96.0 //
2013-09-03T13:15:00.000Z 100  9.400 //  208.0 //  307.2 // 107.8 //
2013-09-03T13:30:00.000Z 100  9.525 //  215.0 //  309.2 // 125.0 //
2013-09-03T13:45:00.000Z 100  9.700 //  210.0 //  340.0 // 153.5 //
2013-09-03T14:30:00.000Z  70  9.400 //  309.0 //  345.8 // 178.2 //
2013-09-03T14:45:00.000Z  70  9.500 //  312.5 //  323.1 // 143.3 //
2013-09-03T15:00:00.000Z  50  9.400 //  332.0 //  306.4 // 129.5 //
2013-09-03T15:15:00.000Z  70  9.500 //  312.5 //  334.1 // 157.4 //
2013-09-03T15:30:00.000Z  70  9.500 //  332.0 //  341.5 // 163.2 //
2013-09-03T15:45:00.000Z  70  9.400 //  325.0 //  348.6 // 152.6 //
2013-09-03T16:00:00.000Z  50  9.100 //  348.0 //  331.9 // 142.0 //
2013-09-03T16:15:00.000Z  50  9.000 //  361.0 //  354.3 // 182.3 //
2013-09-03T16:30:00.000Z  70  8.800 //  352.5 //  358.1 // 182.1 //
2013-09-03T16:45:00.000Z  70  8.700 //  357.0 //  369.7 // 194.4 //
2013-09-03T17:00:00.000Z  70  8.600 //  350.0 //  364.0 // 189.2 //
2013-09-03T17:15:00.000Z  70  8.500 //  342.5 //  356.5 // 172.9 //
2013-09-03T17:30:00.000Z  70  8.600 //  348.0 //  366.6 // 188.5 //
2013-09-03T17:45:00.000Z  70  8.700 //  342.0 //  364.5 // 186.9 //
2013-09-03T18:00:00.000Z  70  8.900 //  340.0 //  365.0 // 177.3 //
2013-09-03T18:15:00.000Z  70  9.000 //  333.0 //  359.1 // 160.1 //
2013-09-03T18:30:00.000Z 100  8.875 //  323.8 //  369.6 // 158.1 //
2013-09-03T18:45:00.000Z  70  8.800 //  302.0 //  362.5 // 188.3 //
2013-09-03T19:00:00.000Z 100  8.850 //  183.0 //  350.8 // 205.9 //
2013-09-03T19:15:00.000Z  70  8.800 //  325.0 //  347.1 // 171.4 //
2013-09-03T19:30:00.000Z 100  9.000 //  185.0 //  366.8 // 179.9 //
2013-09-03T19:45:00.000Z 100  9.150 //  175.0 //  360.7 // 192.6 //
2013-09-03T20:00:00.000Z 100  9.200 //  180.0 //  360.1 // 165.5 //
2013-09-03T20:15:00.000Z 100  9.300 //  182.0 //  366.4 // 181.5 //
2013-09-03T20:30:00.000Z 100  9.600 //  192.5 //  366.2 // 179.3 //
2013-09-03T20:45:00.000Z 100  9.750 //  175.0 //  360.5 // 156.0 //
2013-09-03T21:00:00.000Z 100  9.850 //  183.0 //  354.6 // 158.7 //
2013-09-03T21:15:00.000Z 100  9.600 //  235.0 //  334.8 // 122.1 //
2013-09-03T21:30:00.000Z 100  9.700 //  208.0 //  350.8 // 144.7 //
2013-09-03T21:45:00.000Z 100  9.750 //  220.0 //  348.6 // 150.2 //
2013-09-03T22:15:00.000Z  50  9.400 //  268.0 //  352.1 // 134.5 //
2013-09-03T22:30:00.000Z  70  9.200 //  258.0 //  344.0 // 118.1 //
2013-09-03T22:45:00.000Z  50  9.200 //  284.0 //  347.0 // 115.6 //
2013-09-03T23:00:00.000Z  50  9.500 //  275.0 //  363.6 // 121.0 //
2013-09-03T23:15:00.000Z  70  9.500 //  263.0 //  385.2 // 134.5 //
2013-09-03T23:30:00.000Z 100  9.300 //  280.0 //  399.8 // 126.7 //
2013-09-03T23:45:00.000Z 100  8.900 //  304.0 //  425.3 // 129.6 //
2013-09-04T00:00:00.000Z 100  8.500 //  325.0 //  448.7 // 136.7 //
2013-09-04T00:15:00.000Z 100  8.200 //  328.0 //  464.7 // 149.8 //
2013-09-04T00:30:00.000Z 100  7.800 //  330.0 //  445.2 // 121.4 //
2013-09-04T00:45:00.000Z 100  7.400 //  332.0 //  422.0 // 109.9 //
2013-09-04T01:00:00.000Z 100  7.400 //  320.0 //  434.4 // 135.1 //
2013-09-04T01:15:00.000Z 100  7.200 //  312.0 //  409.5 // 106.0 //
2013-09-04T01:30:00.000Z 100  7.200 //  296.0 //  397.1 // 102.5 //
2013-09-04T01:45:00.000Z 100  4.700 //  285.0 //  302.7 //  30.2 //
2013-09-04T02:00:00.000Z 100  7.800 //  250.0 //  389.6 // 141.8 //
2013-09-04T02:15:00.000Z 100  8.000 //  251.0 //  372.8 // 120.3 //
2013-09-04T02:30:00.000Z 100  8.400 //  243.0 //  371.2 // 123.1 //
2013-09-04T02:45:00.000Z 100  8.700 //  242.5 //  358.1 // 111.2 //
2013-09-04T03:00:00.000Z 100  8.900 //  230.0 //  337.6 // 102.1 //
2013-09-04T03:15:00.000Z 100  9.500 //  220.0 //  330.3 // 101.6 //
2013-09-04T03:30:00.000Z 100  9.500 //  210.0 //  299.6 //  83.2 //
2013-09-04T03:45:00.000Z 100  9.300 //  203.0 //  282.3 //  75.8 //
2013-09-04T04:00:00.000Z 100  9.100 //  198.0 //  269.1 //  65.9 //
2013-09-04T04:15:00.000Z 100  9.300 //  200.0 //  271.2 //  63.8 //
2013-09-04T04:30:00.000Z 100  9.300 //  200.0 //  270.6 //  64.9 //
2013-09-04T04:45:00.000Z 100  8.600 //  198.0 //  262.9 //  60.3 //
2013-09-04T05:00:00.000Z 100  7.900 //  200.0 //  265.7 //  63.0 //
2013-09-04T05:15:00.000Z 100  7.800 //  202.5 //  273.4 //  67.5 //
2013-09-04T05:30:00.000Z 100  8.100 //  206.0 //  267.6 //  59.9 //
2013-09-04T05:45:00.000Z 100  8.100 //  202.0 //  272.1 //  67.7 //
2013-09-04T06:00:00.000Z 100  7.100 //  198.0 //  247.8 //  48.7 //
2013-09-04T06:15:00.000Z 100  6.700 //  198.0 //  244.4 //  44.8 //
2013-09-04T06:30:00.000Z 100  5.800 //  203.0 //  261.3 //  59.7 //
